YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,WS10M,WD10M,Updated_T_C,Power_Output_kW
2022,1,15,2,0.0,0.0,10.11,3.92,47.7,10.11,0.0
2022,1,15,3,0.0,0.0,9.23,3.46,48.3,9.23,0.0
2022,1,15,4,0.0,0.0,8.57,3.3,44.9,8.57,0.0
2022,1,15,5,0.0,0.0,8.16,3.45,43.8,8.16,0.0
2022,1,15,6,0.0,0.0,7.9,3.76,48.6,7.9,0.0
2022,1,15,7,55.9,22.45,9.08,4.93,53.0,10.305258125,28338.602046399646
2022,1,15,8,247.9,103.75,11.65,4.24,50.5,17.190565,121793.55710102197
2022,1,15,9,448.65,192.72,15.85,3.25,51.6,26.1549296875,211280.41090226502
2022,1,15,10,611.12,264.45,20.93,4.02,68.7,34.672561,275959.71953395946
2022,1,15,11,710.55,309.05,23.32,3.4,59.8,39.57383125,312942.6327212435
2022,1,15,12,746.17,325.6,24.6,2.82,46.9,41.939125375,324618.78901875485
2022,1,15,13,702.97,306.05,25.35,2.78,32.7,41.702839624999996,306202.3280120868
2022,1,15,14,574.1,249.3,25.58,3.03,22.3,38.845298125,253797.60186602635
2022,1,15,15,396.25,170.45,25.16,3.25,17.4,34.2613671875,179302.54723901954
2022,1,15,16,197.1,82.83,23.54,2.81,16.6,28.121343125,91938.29276418287
2022,1,15,17,25.75,10.48,18.56,2.93,9.4,19.1565953125,12535.93153421503
2022,1,15,18,0.0,0.0,16.52,3.4,7.1,16.52,0.0
2022,1,15,19,0.0,0.0,15.61,3.64,10.9,15.61,0.0
2022,1,15,20,0.0,0.0,14.83,3.78,20.4,14.83,0.0
2022,1,15,21,0.0,0.0,14.04,3.86,29.8,14.04,0.0
2022,1,15,22,0.0,0.0,13.15,3.76,35.6,13.15,0.0
2022,1,15,23,0.0,0.0,12.28,3.64,40.9,12.28,0.0
2022,1,16,0,0.0,0.0,11.48,3.52,44.8,11.48,0.0
2022,1,16,1,0.0,0.0,10.67,3.35,47.1,10.67,0.0
2022,1,16,2,0.0,0.0,9.92,3.25,48.4,9.92,0.0
2022,1,16,3,0.0,0.0,9.29,3.24,48.9,9.29,0.0
2022,1,16,4,0.0,0.0,8.79,3.3,50.7,8.79,0.0
2022,1,16,5,0.0,0.0,8.42,3.41,57.6,8.42,0.0
2022,1,16,6,0.0,0.0,8.15,3.46,69.0,8.15,0.0
2022,1,16,7,52.25,21.27,9.74,4.33,80.0,10.9048484375,26417.017062823405
2022,1,16,8,238.43,100.45,12.72,4.08,86.3,18.0727535,116662.82343608295
2022,1,16,9,438.65,189.33,16.8,2.96,89.4,26.9547475,205773.68937274147
2022,1,16,10,601.78,261.96,22.26,4.04,107.9,35.7850055,270220.43340592296
2022,1,16,11,702.4,307.08,24.85,3.22,113.6,40.99642,307081.9030321997
2022,1,16,12,707.85,307.23,26.09,2.42,117.0,42.715626875,306698.4311628162
2022,1,16,13,662.05,287.3,26.81,1.99,115.9,42.5378253125,287121.6981582864
2022,1,16,14,547.28,236.52,27.01,1.8,111.2,40.07631,240409.6752061361
2022,1,16,15,377.58,161.17,26.67,1.26,92.7,35.81215575,169523.42828699207
2022,1,16,16,188.4,79.05,25.24,0.97,50.9,29.8357825,87145.94094306408
2022,1,16,17,25.48,10.68,22.19,1.63,18.5,22.801042250000002,12193.41116618505
2022,1,16,18,0.0,0.0,19.77,2.39,9.6,19.77,0.0
2022,1,16,19,0.0,0.0,17.79,3.14,10.6,17.79,0.0
2022,1,16,20,0.0,0.0,16.65,3.51,17.8,16.65,0.0
2022,1,16,21,0.0,0.0,15.74,3.64,26.2,15.74,0.0
2022,1,16,22,0.0,0.0,14.86,3.66,37.3,14.86,0.0
2022,1,16,23,0.0,0.0,14.0,3.63,44.9,14.0,0.0
2022,1,17,0,0.0,0.0,13.22,3.57,46.0,13.22,0.0
2022,1,17,1,0.0,0.0,12.52,3.44,49.0,12.52,0.0
2022,1,17,2,0.0,0.0,11.92,3.3,51.6,11.92,0.0
2022,1,17,3,0.0,0.0,11.47,3.24,57.3,11.47,0.0
2022,1,17,4,0.0,0.0,11.2,3.19,66.3,11.2,0.0
2022,1,17,5,0.0,0.0,11.02,3.07,75.6,11.02,0.0
2022,1,17,6,0.0,0.0,10.55,3.0,85.2,10.55,0.0
2022,1,17,7,47.85,19.95,12.05,3.22,93.4,13.149951875000001,23948.237557713896
2022,1,17,8,217.1,91.65,14.98,3.4,96.2,19.9461625,105301.65748712608
2022,1,17,9,407.4,176.83,18.54,2.21,98.6,28.16227875,189995.88446697473
2022,1,17,10,564.92,248.27,23.63,2.48,116.9,36.877374,252266.29921841333
2022,1,17,11,664.6,294.23,26.39,1.37,143.3,42.43593625,288381.51697730296
2022,1,17,12,695.88,309.08,27.59,0.53,224.2,44.75648975,298283.8880178827
2022,1,17,13,653.08,290.31,28.33,0.81,282.8,44.32637825,280576.47070578544
2022,1,17,14,543.33,240.67,28.57,1.29,303.9,41.7151901875,236650.4807065911
2022,1,17,15,377.17,165.6,28.23,1.5,320.1,37.305653125,168058.94023812027
2022,1,17,16,189.45,82.0,26.82,1.46,336.2,31.383376875,86965.19033436406
2022,1,17,17,25.83,11.05,23.39,1.84,349.4,24.0060455,12290.154176036443
2022,1,17,18,0.0,0.0,21.46,2.32,355.3,21.46,0.0
2022,1,17,19,0.0,0.0,19.93,2.76,356.7,19.93,0.0
2022,1,17,20,0.0,0.0,18.77,3.12,356.1,18.77,0.0
2022,1,17,21,0.0,0.0,17.94,3.25,358.2,17.94,0.0
2022,1,17,22,0.0,0.0,17.17,3.35,3.4,17.17,0.0
2022,1,17,23,0.0,0.0,16.44,3.38,10.4,16.44,0.0
2022,1,18,0,0.0,0.0,15.73,3.33,18.5,15.73,0.0
2022,1,18,1,0.0,0.0,15.04,3.27,23.6,15.04,0.0
2022,1,18,2,0.0,0.0,14.44,3.28,29.2,14.44,0.0
2022,1,18,3,0.0,0.0,13.89,3.3,36.2,13.89,0.0
2022,1,18,4,0.0,0.0,13.4,3.32,43.4,13.4,0.0
2022,1,18,5,0.0,0.0,12.97,3.31,50.4,12.97,0.0
2022,1,18,6,0.0,0.0,12.6,3.27,56.2,12.6,0.0
2022,1,18,7,54.08,22.79,14.43,3.01,61.6,15.680261999999999,26755.22214321116
2022,1,18,8,242.5,105.58,18.16,3.61,63.0,23.675359375,115566.03307311563
2022,1,18,9,441.38,195.86,21.71,2.63,52.3,32.018981625,201973.5344552582
2022,1,18,10,603.03,268.58,26.33,3.77,39.9,39.984860562499996,265024.9386302264
2022,1,18,11,705.1,314.58,28.21,3.88,27.0,44.127632500000004,303243.85619927326
2022,1,18,12,746.62,334.67,29.34,4.02,16.5,46.12961725,317702.88831690047
2022,1,18,13,707.1,317.08,29.91,4.09,11.1,45.779975625,301448.244561603
2022,1,18,14,598.42,267.62,29.92,4.0,10.7,43.38445,258374.66283576022
2022,1,18,15,428.12,190.9,29.4,3.88,11.0,39.064809,189049.28377886
2022,1,18,16,223.23,98.15,27.85,3.15,9.1,32.9912659375,101655.71250333465
2022,1,18,17,33.78,14.01,22.85,2.83,3.7,23.634751625,16101.347263537953
2022,1,18,18,0.0,0.0,20.79,3.18,4.7,20.79,0.0
2022,1,18,19,0.0,0.0,19.88,3.23,8.9,19.88,0.0
2022,1,18,20,0.0,0.0,19.07,3.23,14.9,19.07,0.0
2022,1,18,21,0.0,0.0,18.3,3.2,23.6,18.3,0.0
2022,1,18,22,0.0,0.0,17.54,3.14,33.8,17.54,0.0
2022,1,18,23,0.0,0.0,16.8,3.11,40.8,16.8,0.0
2022,1,19,0,0.0,0.0,16.09,3.08,45.0,16.09,0.0
2022,1,19,1,0.0,0.0,15.4,3.06,48.7,15.4,0.0
2022,1,19,2,0.0,0.0,14.75,3.05,55.4,14.75,0.0
2022,1,19,3,0.0,0.0,14.2,3.04,66.7,14.2,0.0
2022,1,19,4,0.0,0.0,13.69,3.01,81.2,13.69,0.0
2022,1,19,5,0.0,0.0,13.27,2.92,95.9,13.27,0.0
2022,1,19,6,0.0,0.0,12.87,2.7,107.9,12.87,0.0
2022,1,19,7,54.55,23.15,14.34,2.7,118.6,15.611696875,26996.248874597884
2022,1,19,8,240.77,105.52,16.99,2.58,135.2,22.621008375,115318.60765779454
2022,1,19,9,438.73,196.0,20.72,2.24,154.9,31.074028,201703.26197967574
2022,1,19,10,598.85,268.87,25.59,1.56,167.0,39.97737125,263198.069920878
2022,1,19,11,699.62,314.48,28.22,1.18,229.8,45.19453025,299190.41160289303
2022,1,19,12,737.72,332.98,29.61,2.06,260.5,47.103185499999995,312283.2021194724
2022,1,19,13,697.17,315.05,30.39,2.53,261.6,46.7168499375,295730.26354273234
2022,1,19,14,582.67,262.6,30.64,2.53,251.4,44.2854030625,250381.16937005156
2022,1,19,15,410.88,184.05,30.36,2.58,245.2,39.969456,180591.55033924733
2022,1,19,16,210.43,92.63,28.94,2.44,260.6,33.879844250000005,95401.75662975098
2022,1,19,17,31.3,13.27,24.08,2.99,277.1,24.804008125,14836.059067729515
2022,1,19,18,0.0,0.0,22.14,3.44,279.7,22.14,0.0
2022,1,19,19,0.0,0.0,21.3,3.42,275.5,21.3,0.0
2022,1,19,20,0.0,0.0,20.74,3.47,266.5,20.74,0.0
2022,1,19,21,0.0,0.0,20.19,3.78,259.8,20.19,0.0
2022,1,19,22,0.0,0.0,19.5,4.34,259.8,19.5,0.0
2022,1,19,23,0.0,0.0,18.66,4.7,262.5,18.66,0.0
2022,1,20,0,0.0,0.0,17.84,4.56,267.7,17.84,0.0
2022,1,20,1,0.0,0.0,17.22,4.22,272.4,17.22,0.0
2022,1,20,2,0.0,0.0,16.76,4.05,274.5,16.76,0.0
2022,1,20,3,0.0,0.0,16.39,3.9,274.3,16.39,0.0
2022,1,20,4,0.0,0.0,16.02,3.55,272.9,16.02,0.0
2022,1,20,5,0.0,0.0,15.68,3.07,268.5,15.68,0.0
2022,1,20,6,0.0,0.0,15.49,2.79,262.4,15.49,0.0
2022,1,20,7,53.5,23.31,17.04,3.58,257.9,18.257793749999998,26154.828790455747
2022,1,20,8,235.68,106.12,19.98,4.11,271.5,25.266597,111463.44530321467
2022,1,20,9,419.55,192.0,23.05,3.86,290.0,32.526585625,191500.14452418408
2022,1,20,10,601.92,275.0,25.73,3.15,293.6,39.59297,265073.2861060247
2022,1,20,11,703.35,321.27,28.58,3.3,298.0,44.713090625,301555.2330842523
2022,1,20,12,726.62,330.76,30.71,3.77,299.3,47.163401625,307485.0217950187
2022,1,20,13,682.85,309.95,31.67,4.28,298.8,46.91462625,289348.9319622699
2022,1,20,14,566.97,256.1,31.88,4.74,299.6,44.374601375,243519.7133806705
2022,1,20,15,394.65,176.92,31.37,5.01,301.3,40.000502187500004,173430.22847007366
2022,1,20,16,196.8,86.92,30.03,4.5,301.9,34.3965,88991.263513152
2022,1,20,17,30.0,13.19,25.59,2.98,301.4,26.284125,14118.9339753
2022,1,20,18,0.0,0.0,23.46,3.21,301.6,23.46,0.0
2022,1,20,19,0.0,0.0,22.49,3.3,305.6,22.49,0.0
2022,1,20,20,0.0,0.0,21.59,3.33,312.6,21.59,0.0
2022,1,20,21,0.0,0.0,20.66,3.27,320.2,20.66,0.0
2022,1,20,22,0.0,0.0,19.66,3.09,328.8,19.66,0.0
2022,1,20,23,0.0,0.0,18.68,2.85,337.5,18.68,0.0
2022,1,21,0,0.0,0.0,17.73,2.56,344.4,17.73,0.0
2022,1,21,1,0.0,0.0,16.87,2.29,349.7,16.87,0.0
2022,1,21,2,0.0,0.0,16.11,1.98,352.4,16.11,0.0
2022,1,21,3,0.0,0.0,15.55,1.58,352.0,15.55,0.0
2022,1,21,4,0.0,0.0,15.28,1.11,346.5,15.28,0.0
2022,1,21,5,0.0,0.0,15.18,0.61,327.1,15.18,0.0
2022,1,21,6,0.0,0.0,14.99,0.5,257.3,14.99,0.0
2022,1,21,7,38.1,17.76,15.93,1.03,228.1,16.857973125,18747.377520458896
2022,1,21,8,234.82,104.8,18.41,1.8,218.9,24.0163275,111724.05136390991
2022,1,21,9,424.3,192.93,22.7,2.99,229.1,32.514589375,193679.81272455934
2022,1,21,10,556.08,254.75,25.76,4.11,235.8,38.2335695,246604.55691952302
2022,1,21,11,605.7,278.93,27.67,4.84,240.3,40.9802575,264827.9308376255
2022,1,21,12,597.67,275.63,29.11,5.53,245.0,41.9860530625,259950.60291695292
2022,1,21,13,584.6,268.35,30.06,6.08,248.0,42.45352,253644.75779567234
2022,1,21,14,460.85,211.77,30.64,6.46,252.1,40.300568125,202207.70596654378
2022,1,21,15,296.02,136.18,30.68,6.81,256.3,36.820564875,132226.62305975723
2022,1,21,16,166.95,74.98,29.94,6.77,257.7,33.407342812500005,75868.72018473565
2022,1,21,17,27.75,12.6,27.68,5.07,252.4,28.2858171875,12933.753469278468
2022,1,21,18,0.0,0.0,26.22,5.75,243.9,26.22,0.0
2022,1,21,19,0.0,0.0,25.31,6.97,238.6,25.31,0.0
2022,1,21,20,0.0,0.0,23.83,7.17,235.0,23.83,0.0
2022,1,21,21,0.0,0.0,22.48,6.83,233.8,22.48,0.0
2022,1,21,22,0.0,0.0,21.36,6.56,233.3,21.36,0.0
2022,1,21,23,0.0,0.0,20.57,6.47,233.8,20.57,0.0
2022,1,22,0,0.0,0.0,20.21,6.51,237.2,20.21,0.0
2022,1,22,1,0.0,0.0,20.27,6.91,244.2,20.27,0.0
2022,1,22,2,0.0,0.0,20.33,7.51,253.0,20.33,0.0
2022,1,22,3,0.0,0.0,20.06,7.51,258.2,20.06,0.0
2022,1,22,4,0.0,0.0,19.49,7.21,258.4,19.49,0.0
2022,1,22,5,0.0,0.0,18.78,6.88,255.3,18.78,0.0
2022,1,22,6,0.0,0.0,18.08,6.38,251.9,18.08,0.0
2022,1,22,7,55.53,23.58,18.41,6.65,253.0,19.5674534375,26981.93790980174
2022,1,22,8,249.15,111.29,20.08,8.23,267.0,25.027184687499997,117969.587052581
2022,1,22,9,437.75,198.63,21.08,8.45,277.3,29.7118828125,202608.07950316826
2022,1,22,10,545.4,246.65,22.0,8.08,280.3,32.88073,248504.3028012283
2022,1,22,11,708.8,320.68,22.94,8.08,281.2,37.08056,316188.8782826189
2022,1,22,12,668.97,296.43,23.66,8.21,281.3,36.9515976875,298617.1970163072
2022,1,22,13,570.62,248.9,24.0,8.17,280.7,35.351771625,256790.41755013654
2022,1,22,14,522.9,226.65,23.99,7.86,281.0,34.493753749999996,236335.27926970273
2022,1,22,15,372.95,158.45,23.54,7.39,282.8,31.141187187499998,171404.40223970247
2022,1,22,16,201.65,83.97,22.35,6.26,286.3,26.602294375000003,94756.93222807985
2022,1,22,17,31.17,12.88,18.43,3.55,294.0,19.1400915625,15175.731861584738
2022,1,22,18,0.0,0.0,16.06,3.4,303.0,16.06,0.0
2022,1,22,19,0.0,0.0,14.99,3.33,310.6,14.99,0.0
2022,1,22,20,0.0,0.0,14.06,3.34,314.8,14.06,0.0
2022,1,22,21,0.0,0.0,13.19,3.38,317.0,13.19,0.0
2022,1,22,22,0.0,0.0,12.35,3.39,320.6,12.35,0.0
2022,1,22,23,0.0,0.0,11.54,3.38,325.4,11.54,0.0
2022,1,23,0,0.0,0.0,10.74,3.32,330.6,10.74,0.0
2022,1,23,1,0.0,0.0,9.99,3.23,334.1,9.99,0.0
2022,1,23,2,0.0,0.0,9.31,3.14,336.1,9.31,0.0
2022,1,23,3,0.0,0.0,8.65,3.02,338.0,8.65,0.0
2022,1,23,4,0.0,0.0,8.01,2.84,338.9,8.01,0.0
2022,1,23,5,0.0,0.0,7.47,2.6,339.5,7.47,0.0
2022,1,23,6,0.0,0.0,7.11,2.28,340.3,7.11,0.0
2022,1,23,7,47.78,19.6,8.72,1.87,339.3,9.858657125,24270.65743125043
2022,1,23,8,209.95,86.68,11.29,1.38,329.0,16.357668124999996,103546.15715117923
2022,1,23,9,417.05,174.1,15.3,1.21,305.3,25.410855937500003,197104.54784966804
2022,1,23,10,604.5,254.17,19.75,1.97,302.2,34.118209375,273732.0749714802
2022,1,23,11,728.62,308.08,21.44,2.45,298.2,38.539800625,322613.621440375
2022,1,23,12,736.88,310.47,22.38,2.95,295.1,39.4433775,324757.4774228289
2022,1,23,13,707.0,297.83,22.91,3.43,293.9,39.06936875,312189.82177394547
2022,1,23,14,596.0,250.36,22.9,3.68,294.8,36.429199999999994,266752.298854272
2022,1,23,15,424.38,176.69,22.41,3.68,296.3,32.043426,194170.8298533097
2022,1,23,16,221.15,90.4,21.2,3.19,299.7,26.2878321875,104078.2114152087
2022,1,23,17,37.2,15.07,17.07,2.39,303.9,17.9444325,18212.65824198744
2022,1,23,18,0.0,0.0,15.48,2.49,308.2,15.48,0.0
2022,1,23,19,0.0,0.0,14.9,2.39,312.5,14.9,0.0
2022,1,23,20,0.0,0.0,14.31,2.3,311.7,14.31,0.0
2022,1,23,21,0.0,0.0,13.65,2.27,307.5,13.65,0.0
2022,1,23,22,0.0,0.0,13.03,2.22,303.0,13.03,0.0
2022,1,23,23,0.0,0.0,12.21,2.29,299.6,12.21,0.0
2022,1,24,0,0.0,0.0,11.29,2.41,299.0,11.29,0.0
2022,1,24,1,0.0,0.0,10.36,2.55,300.1,10.36,0.0
2022,1,24,2,0.0,0.0,9.73,2.52,305.3,9.73,0.0
2022,1,24,3,0.0,0.0,9.5,2.28,316.4,9.5,0.0
2022,1,24,4,0.0,0.0,9.23,2.04,334.4,9.23,0.0
2022,1,24,5,0.0,0.0,8.81,1.88,357.0,8.81,0.0
2022,1,24,6,0.0,0.0,8.35,1.79,24.8,8.35,0.0
2022,1,24,7,56.05,23.73,9.08,1.69,52.5,10.4220471875,28399.76542570484
2022,1,24,8,253.43,106.25,12.08,2.08,68.6,18.086291,123994.46369661139
2022,1,24,9,489.9,207.43,15.92,1.5,52.3,27.70821875,228976.37471067972
2022,1,24,10,661.85,282.42,19.74,1.76,33.9,35.558215,297535.1671811303
2022,1,24,11,768.92,329.29,21.3,1.83,25.3,39.643547749999996,338528.27947056165
2022,1,24,12,778.05,330.78,22.39,2.03,13.4,40.8540990625,340406.9886128399
2022,1,24,13,735.47,312.45,23.06,2.36,4.9,40.36193175,322600.4671772982
2022,1,24,14,619.55,262.22,23.27,2.56,1.8,37.767469999999996,275407.96053104795
2022,1,24,15,443.45,185.8,22.9,2.63,0.0,33.2573290625,201672.52835360082
2022,1,24,16,235.2,96.59,21.7,2.33,357.3,27.23749,110182.75531579007
2022,1,24,17,39.92,15.98,17.7,2.1,352.3,18.645605,19480.712256911138
2022,1,24,18,0.0,0.0,15.92,2.38,352.0,15.92,0.0
2022,1,24,19,0.0,0.0,15.01,2.48,356.1,15.01,0.0
2022,1,24,20,0.0,0.0,14.37,2.44,1.6,14.37,0.0
2022,1,24,21,0.0,0.0,13.9,2.33,8.9,13.9,0.0
2022,1,24,22,0.0,0.0,13.44,2.23,17.0,13.44,0.0
2022,1,24,23,0.0,0.0,12.94,2.15,24.4,12.94,0.0
2022,1,25,0,0.0,0.0,12.38,2.1,31.0,12.38,0.0
2022,1,25,1,0.0,0.0,11.79,2.06,35.5,11.79,0.0
2022,1,25,2,0.0,0.0,11.03,2.13,40.0,11.03,0.0
2022,1,25,3,0.0,0.0,10.09,2.29,43.6,10.09,0.0
2022,1,25,4,0.0,0.0,9.23,2.43,47.2,9.23,0.0
2022,1,25,5,0.0,0.0,8.51,2.51,56.4,8.51,0.0
2022,1,25,6,0.0,0.0,7.85,2.61,68.4,7.85,0.0
2022,1,25,7,61.15,24.77,9.51,2.57,79.0,10.9405278125,30911.798463724732
2022,1,25,8,265.75,112.18,13.01,3.04,89.1,19.148825000000002,129380.3754939465
2022,1,25,9,480.55,206.48,17.27,2.26,88.2,28.604973125,223626.7065697544
2022,1,25,10,655.55,282.75,21.3,2.5,62.9,36.664453125,293054.601539339
2022,1,25,11,768.47,331.65,22.71,2.26,43.6,40.836286125,336246.7290666259
2022,1,25,12,794.53,343.05,23.7,2.29,23.4,42.426078937499994,344778.20957986446
2022,1,25,13,751.15,324.13,24.33,2.54,8.2,41.916299374999994,326824.2945125865
2022,1,25,14,636.8,273.53,24.48,2.8,0.2,39.2856,280878.63582535676
2022,1,25,15,456.27,194.87,24.07,2.94,355.7,34.638353875,206070.52930698346
2022,1,25,16,243.55,102.08,22.87,2.75,350.6,28.5401484375,113373.28024748448
2022,1,25,17,43.62,17.53,18.41,2.35,343.0,19.436433125,21207.87868236137
2022,1,25,18,0.0,0.0,16.31,2.69,340.5,16.31,0.0
2022,1,25,19,0.0,0.0,15.29,2.83,341.4,15.29,0.0
2022,1,25,20,0.0,0.0,14.42,2.94,342.6,14.42,0.0
2022,1,25,21,0.0,0.0,13.72,2.94,344.6,13.72,0.0
2022,1,25,22,0.0,0.0,13.12,2.88,347.6,13.12,0.0
2022,1,25,23,0.0,0.0,12.5,2.83,351.7,12.5,0.0
2022,1,26,0,0.0,0.0,11.76,2.84,356.6,11.76,0.0
2022,1,26,1,0.0,0.0,10.91,2.88,3.2,10.91,0.0
2022,1,26,2,0.0,0.0,10.06,2.93,10.6,10.06,0.0
2022,1,26,3,0.0,0.0,9.3,2.92,19.2,9.3,0.0
2022,1,26,4,0.0,0.0,8.7,2.84,29.3,8.7,0.0
2022,1,26,5,0.0,0.0,8.27,2.68,42.3,8.27,0.0
2022,1,26,6,0.0,0.0,7.99,2.5,58.1,7.99,0.0
2022,1,26,7,71.25,28.07,9.7,2.14,75.4,11.385953124999999,35945.288208998434
2022,1,26,8,288.8,121.58,13.39,2.41,93.8,20.174995000000003,139928.63360066977
2022,1,26,9,501.88,215.6,17.73,1.61,85.4,29.771983249999998,232221.42740815363
2022,1,26,10,674.03,290.48,21.93,1.79,45.2,38.026678937499995,299228.7688102592
2022,1,26,11,779.62,336.7,23.79,1.61,29.0,42.496007375,338184.2460764868
2022,1,26,12,707.79,311.83,25.04,1.77,10.1,41.95175731249999,307901.37433605635
2022,1,26,13,771.47,332.87,25.81,2.24,355.9,44.016692,331982.2864992384
2022,1,26,14,653.45,281.3,26.01,2.79,352.0,41.2067965625,285369.0010378622
2022,1,26,15,475.35,203.18,25.56,3.2,353.5,36.49305,212683.87191646983
2022,1,26,16,259.4,108.67,24.21,2.96,355.7,30.21511,119763.90254723662
2022,1,26,17,49.5,19.37,19.28,2.5,356.8,20.44015625,23953.778008256253
2022,1,26,18,0.0,0.0,17.24,2.71,359.4,17.24,0.0
2022,1,26,19,0.0,0.0,16.33,2.71,4.2,16.33,0.0
2022,1,26,20,0.0,0.0,15.48,2.73,9.0,15.48,0.0
2022,1,26,21,0.0,0.0,14.5,2.87,13.1,14.5,0.0
2022,1,26,22,0.0,0.0,13.51,3.06,18.5,13.51,0.0
2022,1,26,23,0.0,0.0,12.55,3.24,25.2,12.55,0.0
2022,1,27,0,0.0,0.0,11.63,3.36,33.4,11.63,0.0
2022,1,27,1,0.0,0.0,10.78,3.43,42.6,10.78,0.0
2022,1,27,2,0.0,0.0,10.01,3.44,53.2,10.01,0.0
2022,1,27,3,0.0,0.0,9.28,3.39,64.9,9.28,0.0
2022,1,27,4,0.0,0.0,8.59,3.31,77.3,8.59,0.0
2022,1,27,5,0.0,0.0,7.96,3.21,88.9,7.96,0.0
2022,1,27,6,0.0,0.0,7.41,3.1,98.9,7.41,0.0
2022,1,27,7,74.57,29.12,9.64,3.09,105.2,11.3602366875,37624.57146712044
2022,1,27,8,296.33,124.65,13.06,3.32,107.3,19.85336525,143793.68997622863
2022,1,27,9,511.15,219.6,17.28,2.64,107.4,29.2153525,237157.4145136604
2022,1,27,10,682.8,294.52,22.54,2.59,94.9,38.5047175,302380.1901783987
2022,1,27,11,683.1,300.88,24.81,1.96,77.3,41.0507025,298559.8605534792
2022,1,27,12,814.67,351.53,25.85,1.78,59.5,45.310429625,348176.581970085
2022,1,27,13,772.9,333.32,26.49,1.85,43.9,44.918834375,331012.7370972981
2022,1,27,14,659.9,283.7,26.62,2.09,30.1,42.255505625,286612.7472715895
2022,1,27,15,481.7,205.88,26.19,2.46,22.2,37.49188625,214431.3768344771
2022,1,27,16,264.88,110.97,24.82,2.41,18.7,31.0430245,121795.52267585693
2022,1,27,17,51.9,20.25,19.98,2.41,12.2,21.199325625,25025.613505342066
2022,1,27,18,0.0,0.0,17.53,2.87,11.7,17.53,0.0
2022,1,27,19,0.0,0.0,16.21,3.08,14.7,16.21,0.0
2022,1,27,20,0.0,0.0,15.14,3.18,18.5,15.14,0.0
2022,1,27,21,0.0,0.0,14.2,3.24,23.1,14.2,0.0
2022,1,27,22,0.0,0.0,13.32,3.27,29.3,13.32,0.0
2022,1,27,23,0.0,0.0,12.48,3.27,36.4,12.48,0.0
2022,1,28,0,0.0,0.0,11.64,3.28,43.8,11.64,0.0
2022,1,28,1,0.0,0.0,10.84,3.32,50.7,10.84,0.0
2022,1,28,2,0.0,0.0,10.08,3.34,59.6,10.08,0.0
2022,1,28,3,0.0,0.0,9.39,3.35,70.8,9.39,0.0
2022,1,28,4,0.0,0.0,8.77,3.36,82.0,8.77,0.0
2022,1,28,5,0.0,0.0,8.25,3.37,93.7,8.25,0.0
2022,1,28,6,0.0,0.0,7.79,3.37,105.2,7.79,0.0
2022,1,28,7,73.68,29.23,10.11,3.63,112.7,11.7848385,37104.407362478334
2022,1,28,8,292.65,124.2,13.52,3.7,118.0,20.159496875,141804.33513638406
2022,1,28,9,505.95,218.95,17.98,2.77,127.1,29.752824062499997,234126.6629092057
2022,1,28,10,675.28,293.62,23.44,3.35,127.5,38.9081325,298430.7166413656
2022,1,28,11,783.5,340.42,25.74,2.48,122.5,44.113074999999995,336987.436737567
2022,1,28,12,814.92,354.83,26.99,1.89,116.7,46.400375749999995,346264.4707855619
2022,1,28,13,774.17,336.65,27.76,1.55,108.8,46.364272812500005,329013.0786606023
2022,1,28,14,657.67,285.65,27.97,1.31,99.7,43.873282687499994,283225.7653859017
2022,1,28,15,480.42,207.45,27.61,1.11,91.0,39.287208625,211901.06092076338
2022,1,28,16,262.67,111.3,26.42,0.74,80.7,32.865265125,119691.34789149012
2022,1,28,17,52.55,20.82,23.94,0.38,24.6,25.241269375,24856.233294895115
2022,1,28,18,0.0,0.0,22.26,0.79,338.6,22.26,0.0
2022,1,28,19,0.0,0.0,20.97,1.31,334.2,20.97,0.0
2022,1,28,20,0.0,0.0,19.71,1.62,338.3,19.71,0.0
2022,1,28,21,0.0,0.0,18.75,1.76,346.2,18.75,0.0
2022,1,28,22,0.0,0.0,17.93,1.78,358.1,17.93,0.0
2022,1,28,23,0.0,0.0,17.09,1.8,13.5,17.09,0.0
2022,1,29,0,0.0,0.0,16.16,1.88,31.1,16.16,0.0
2022,1,29,1,0.0,0.0,15.12,2.02,48.4,15.12,0.0
2022,1,29,2,0.0,0.0,13.96,2.21,64.2,13.96,0.0
2022,1,29,3,0.0,0.0,12.76,2.41,79.5,12.76,0.0
2022,1,29,4,0.0,0.0,11.6,2.61,96.4,11.6,0.0
2022,1,29,5,0.0,0.0,10.46,2.87,113.9,10.46,0.0
2022,1,29,6,0.0,0.0,9.47,3.11,128.3,9.47,0.0
2022,1,29,7,67.5,27.05,11.33,3.46,138.3,12.87153125,33825.49838600626
2022,1,29,8,278.08,117.23,14.57,4.01,147.4,20.825062,134323.70788196826
2022,1,29,9,490.8,211.18,18.57,3.18,156.5,29.864535000000004,226991.4256820549
2022,1,29,10,663.75,286.9,23.37,3.18,166.0,38.644546875,293732.87119991716
2022,1,29,11,770.0,333.67,26.46,2.94,182.9,44.295125,330862.3849839
2022,1,29,12,814.45,354.85,27.87,2.6,198.9,46.90776875,345125.43971528125
2022,1,29,13,771.92,335.6,28.65,2.5,211.4,46.74187499999999,327394.312615524
